Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB1	2 PB2	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
B/Alberta/008/2018	No	-N/A-	01/10/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910754	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/009/2018	No	-N/A-	01/10/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910755	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/010/2018	No	-N/A-	01/11/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910756	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/011/2018	No	-N/A-	01/11/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910757	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/012/2018	No	-N/A-	01/10/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910758	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/013/2018	No	-N/A-	01/12/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910759	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/014/2018	No	-N/A-	01/11/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910760	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/015/2018	No	-N/A-	01/12/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910761	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/030/2018	No	-N/A-	01/03/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603703	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/044/2018	No	-N/A-	01/24/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603763	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/051/2018	No	-N/A-	02/09/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603725	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/068/2018	No	-N/A-	03/05/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603737	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/073/2018	No	-N/A-	03/08/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603738	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/084/2018	No	-N/A-	04/13/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603717	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/301/2017	No	-N/A-	11/07/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910762	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/302/2017	No	-N/A-	11/08/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910763	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/303/2017	No	-N/A-	11/14/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910764	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/304/2017	No	-N/A-	11/20/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910765	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/305/2017	No	-N/A-	11/21/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910766	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/306/2017	No	-N/A-	11/21/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910767	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/307/2017	No	-N/A-	11/22/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910768	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/308/2017	No	-N/A-	11/23/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910769	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/309/2017	No	-N/A-	11/25/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910770	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/310/2017	No	-N/A-	11/27/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910771	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/311/2017	No	-N/A-	11/29/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910772	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/312/2017	No	-N/A-	12/05/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910773	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/313/2017	No	-N/A-	12/05/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910774	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/314/2017	No	-N/A-	12/06/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910775	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/315/2017	No	-N/A-	12/07/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910776	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/316/2017	No	-N/A-	12/07/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910777	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/318/2017	No	-N/A-	12/09/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910778	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/319/2017	No	-N/A-	12/10/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910779	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/320/2017	No	-N/A-	11/08/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910780	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/321/2017	No	-N/A-	11/09/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910781	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/322/2017	No	-N/A-	11/13/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910782	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/323/2017	No	-N/A-	11/14/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910783	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/325/2017	No	-N/A-	12/05/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910784	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/326/2017	No	-N/A-	12/06/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910785	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/327/2017	No	-N/A-	12/07/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910786	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/328/2017	No	-N/A-	12/08/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910787	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/329/2017	No	-N/A-	12/11/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910788	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/330/2017	No	-N/A-	12/11/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910789	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/331/2017	No	-N/A-	12/12/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910790	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Alberta/332/2017	No	-N/A-	12/12/2017	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910791	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
